first_name;last_name;candidate_number;party;municipality;expense_type;expense_sum;advance
Sari;Huttu-Meling;17;Vihreä liitto;Lohja;total;400.0;True
Sari;Huttu-Meling;17;Vihreä liitto;Lohja;printed_media;130.0;True
Sari;Huttu-Meling;17;Vihreä liitto;Lohja;print_ads;200.0;True
Sari;Huttu-Meling;17;Vihreä liitto;Lohja;rallies;70.0;True
Leo;Junno;20;Vihreä liitto;Lohja;total;400.0;True
Leo;Junno;20;Vihreä liitto;Lohja;printed_media;50.0;True
Leo;Junno;20;Vihreä liitto;Lohja;web;150.0;True
Leo;Junno;20;Vihreä liitto;Lohja;print_ads;200.0;True
Kaisa;Piironen;26;Vihreä liitto;Kirkkonummi;printed_media;0.0;True
Kaisa;Piironen;26;Vihreä liitto;Kirkkonummi;radio;0.0;True
Martti;From;930;Vihreä liitto;Helsinki;printed_media;600.0;True
Martti;From;930;Vihreä liitto;Helsinki;outdoors_ads;1200.0;True
Martti;From;930;Vihreä liitto;Helsinki;print_ads;700.0;True
Kyösti;Helin;606;Perussuomalaiset;Helsinki;total;100.0;True
Kyösti;Helin;606;Perussuomalaiset;Helsinki;other;100.0;True
Alpo;Aaltokoski;919;Vihreä liitto;Helsinki;total;660.0;True
Alpo;Aaltokoski;919;Vihreä liitto;Helsinki;printed_media;100.0;True
Alpo;Aaltokoski;919;Vihreä liitto;Helsinki;outdoors_ads;360.0;True
Alpo;Aaltokoski;919;Vihreä liitto;Helsinki;print_ads;200.0;True
Kirsikka;Moring;978;Vihreä liitto;Helsinki;total;2800.0;True
Kirsikka;Moring;978;Vihreä liitto;Helsinki;printed_media;1800.0;True
Kirsikka;Moring;978;Vihreä liitto;Helsinki;outdoors_ads;350.0;True
Kirsikka;Moring;978;Vihreä liitto;Helsinki;print_ads;400.0;True
Kirsikka;Moring;978;Vihreä liitto;Helsinki;planning;200.0;True
Kirsikka;Moring;978;Vihreä liitto;Helsinki;other;250.0;True
Mari;Holopainen;939;Vihreä liitto;Helsinki;total;3964.95;True
Mari;Holopainen;939;Vihreä liitto;Helsinki;printed_media;347.0;True
Mari;Holopainen;939;Vihreä liitto;Helsinki;web;30.0;True
Mari;Holopainen;939;Vihreä liitto;Helsinki;outdoors_ads;2185.75;True
Mari;Holopainen;939;Vihreä liitto;Helsinki;print_ads;959.4;True
Mari;Holopainen;939;Vihreä liitto;Helsinki;planning;442.8;True
Katriina (Kati);Juva;948;Vihreä liitto;Helsinki;total;2500.0;True
Katriina (Kati);Juva;948;Vihreä liitto;Helsinki;printed_media;700.0;True
Katriina (Kati);Juva;948;Vihreä liitto;Helsinki;other_media;1600.0;True
Katriina (Kati);Juva;948;Vihreä liitto;Helsinki;print_ads;50.0;True
Katriina (Kati);Juva;948;Vihreä liitto;Helsinki;other;150.0;True
Sami;Halme;932;Vihreä liitto;Helsinki;total;3350.0;True
Sami;Halme;932;Vihreä liitto;Helsinki;printed_media;100.0;True
Sami;Halme;932;Vihreä liitto;Helsinki;outdoors_ads;2800.0;True
Sami;Halme;932;Vihreä liitto;Helsinki;print_ads;450.0;True
Lena;Sjöberg-Tuominen;1013;Vihreä liitto;Helsinki;total;1435.0;True
Lena;Sjöberg-Tuominen;1013;Vihreä liitto;Helsinki;printed_media;415.0;True
Lena;Sjöberg-Tuominen;1013;Vihreä liitto;Helsinki;outdoors_ads;655.0;True
Lena;Sjöberg-Tuominen;1013;Vihreä liitto;Helsinki;print_ads;130.0;True
Lena;Sjöberg-Tuominen;1013;Vihreä liitto;Helsinki;planning;85.0;True
Lena;Sjöberg-Tuominen;1013;Vihreä liitto;Helsinki;other;150.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;total;1202.67;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;printed_media;50.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;radio;0.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;television;0.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;web;0.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;other_media;0.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;outdoors_ads;489.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;print_ads;392.67;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;planning;0.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;rallies;0.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;paid_income;0.0;True
Lilja;Tamminen;1023;Vihreä liitto;Helsinki;other;59.0;True
Simo;Raittila;1001;Vihreä liitto;Helsinki;total;950.0;True
Simo;Raittila;1001;Vihreä liitto;Helsinki;printed_media;150.0;True
Simo;Raittila;1001;Vihreä liitto;Helsinki;web;44.5;True
Simo;Raittila;1001;Vihreä liitto;Helsinki;outdoors_ads;443.0;True
Simo;Raittila;1001;Vihreä liitto;Helsinki;print_ads;120.52;True
Simo;Raittila;1001;Vihreä liitto;Helsinki;rallies;60.0;True
Simo;Raittila;1001;Vihreä liitto;Helsinki;paid_income;100.0;True
Simo;Raittila;1001;Vihreä liitto;Helsinki;other;30.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;total;1450.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;printed_media;350.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;radio;0.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;television;0.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;web;50.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;other_media;0.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;outdoors_ads;0.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;print_ads;350.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;planning;0.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;rallies;350.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;paid_income;0.0;True
Tiina;Turkia;1027;Vihreä liitto;Helsinki;other;200.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;total;2000.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;printed_media;800.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;radio;0.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;television;0.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;web;0.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;other_media;0.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;outdoors_ads;500.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;print_ads;400.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;planning;200.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;rallies;100.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;paid_income;0.0;True
Sonja;Alanko;922;Vihreä liitto;Helsinki;other;0.0;True
Emma;Kari;952;Vihreä liitto;Helsinki;total;6200.0;True
Emma;Kari;952;Vihreä liitto;Helsinki;printed_media;915.0;True
Emma;Kari;952;Vihreä liitto;Helsinki;outdoors_ads;3935.0;True
Emma;Kari;952;Vihreä liitto;Helsinki;print_ads;950.0;True
Emma;Kari;952;Vihreä liitto;Helsinki;planning;250.0;True
Emma;Kari;952;Vihreä liitto;Helsinki;other;150.0;True
Erkki;Perälä;997;Vihreä liitto;Helsinki;total;4902.45;True
Erkki;Perälä;997;Vihreä liitto;Helsinki;printed_media;423.95;True
Erkki;Perälä;997;Vihreä liitto;Helsinki;web;180.0;True
Erkki;Perälä;997;Vihreä liitto;Helsinki;outdoors_ads;2607.0;True
Erkki;Perälä;997;Vihreä liitto;Helsinki;print_ads;1050.0;True
Erkki;Perälä;997;Vihreä liitto;Helsinki;planning;38.0;True
Erkki;Perälä;997;Vihreä liitto;Helsinki;rallies;403.5;True
Erkki;Perälä;997;Vihreä liitto;Helsinki;other;200.0;True
Hanna;Sauli;1011;Vihreä liitto;Helsinki;total;2313.5;True
Hanna;Sauli;1011;Vihreä liitto;Helsinki;printed_media;909.42;True
Hanna;Sauli;1011;Vihreä liitto;Helsinki;web;56.6;True
Hanna;Sauli;1011;Vihreä liitto;Helsinki;outdoors_ads;356.5;True
Hanna;Sauli;1011;Vihreä liitto;Helsinki;print_ads;353.48;True
Hanna;Sauli;1011;Vihreä liitto;Helsinki;planning;240.0;True
Hanna;Sauli;1011;Vihreä liitto;Helsinki;other;397.5;True
Leena;Riittinen;1006;Vihreä liitto;Helsinki;total;3928.56;True
Leena;Riittinen;1006;Vihreä liitto;Helsinki;printed_media;103.16;True
Leena;Riittinen;1006;Vihreä liitto;Helsinki;outdoors_ads;887.0;True
Leena;Riittinen;1006;Vihreä liitto;Helsinki;print_ads;2098.4;True
Leena;Riittinen;1006;Vihreä liitto;Helsinki;planning;690.0;True
Leena;Riittinen;1006;Vihreä liitto;Helsinki;other;150.0;True
Silja;Uusikangas;1030;Vihreä liitto;Helsinki;total;2859.0;True
Silja;Uusikangas;1030;Vihreä liitto;Helsinki;printed_media;50.0;True
Silja;Uusikangas;1030;Vihreä liitto;Helsinki;web;400.0;True
Silja;Uusikangas;1030;Vihreä liitto;Helsinki;other_media;1209.0;True
Silja;Uusikangas;1030;Vihreä liitto;Helsinki;print_ads;223.0;True
Silja;Uusikangas;1030;Vihreä liitto;Helsinki;rallies;220.0;True
Silja;Uusikangas;1030;Vihreä liitto;Helsinki;other;757.0;True
Tuula;Paalimäki;994;Vihreä liitto;Helsinki;total;1500.0;True
Tuula;Paalimäki;994;Vihreä liitto;Helsinki;printed_media;290.0;True
Tuula;Paalimäki;994;Vihreä liitto;Helsinki;print_ads;610.0;True
Tuula;Paalimäki;994;Vihreä liitto;Helsinki;planning;200.0;True
Tuula;Paalimäki;994;Vihreä liitto;Helsinki;rallies;50.0;True
Tuula;Paalimäki;994;Vihreä liitto;Helsinki;other;350.0;True
Sylvi;Soramäki-Karlsson;1016;Vihreä liitto;Helsinki;total;1246.0;True
Sylvi;Soramäki-Karlsson;1016;Vihreä liitto;Helsinki;printed_media;87.0;True
Sylvi;Soramäki-Karlsson;1016;Vihreä liitto;Helsinki;web;75.0;True
Sylvi;Soramäki-Karlsson;1016;Vihreä liitto;Helsinki;other_media;100.0;True
Sylvi;Soramäki-Karlsson;1016;Vihreä liitto;Helsinki;print_ads;734.0;True
Sylvi;Soramäki-Karlsson;1016;Vihreä liitto;Helsinki;other;250.0;True
Mervi;Sallinen;1010;Vihreä liitto;Helsinki;total;630.0;True
Mervi;Sallinen;1010;Vihreä liitto;Helsinki;printed_media;300.0;True
Mervi;Sallinen;1010;Vihreä liitto;Helsinki;print_ads;30.0;True
Mervi;Sallinen;1010;Vihreä liitto;Helsinki;other;300.0;True
Ilia;Kalioujnov-Salminen;949;Vihreä liitto;Helsinki;total;2000.0;True
Ilia;Kalioujnov-Salminen;949;Vihreä liitto;Helsinki;web;450.0;True
Ilia;Kalioujnov-Salminen;949;Vihreä liitto;Helsinki;outdoors_ads;450.0;True
Ilia;Kalioujnov-Salminen;949;Vihreä liitto;Helsinki;print_ads;950.0;True
Ilia;Kalioujnov-Salminen;949;Vihreä liitto;Helsinki;planning;150.0;True
Jukka;Jonninen;946;Vihreä liitto;Helsinki;total;3871.0;True
Jukka;Jonninen;946;Vihreä liitto;Helsinki;printed_media;974.0;True
Jukka;Jonninen;946;Vihreä liitto;Helsinki;web;200.0;True
Jukka;Jonninen;946;Vihreä liitto;Helsinki;outdoors_ads;1093.0;True
Jukka;Jonninen;946;Vihreä liitto;Helsinki;print_ads;416.0;True
Jukka;Jonninen;946;Vihreä liitto;Helsinki;planning;755.0;True
Jukka;Jonninen;946;Vihreä liitto;Helsinki;other;434.0;True
Toni;Ahva;592;Perussuomalaiset;Helsinki;total;310.0;True
Anna;Laine;966;Vihreä liitto;Helsinki;total;657.77;True
Anna;Laine;966;Vihreä liitto;Helsinki;printed_media;397.77;True
Anna;Laine;966;Vihreä liitto;Helsinki;other;260.0;True
Elina;Valkama;1031;Vihreä liitto;Helsinki;total;1578.0;True
Elina;Valkama;1031;Vihreä liitto;Helsinki;printed_media;289.0;True
Elina;Valkama;1031;Vihreä liitto;Helsinki;outdoors_ads;380.0;True
Elina;Valkama;1031;Vihreä liitto;Helsinki;print_ads;370.0;True
Elina;Valkama;1031;Vihreä liitto;Helsinki;rallies;50.0;True
Elina;Valkama;1031;Vihreä liitto;Helsinki;paid_income;20.0;True
Elina;Valkama;1031;Vihreä liitto;Helsinki;other;174.0;True
Otto;Lehtipuu;970;Vihreä liitto;Helsinki;total;9000.0;True
Otto;Lehtipuu;970;Vihreä liitto;Helsinki;printed_media;2000.0;True
Otto;Lehtipuu;970;Vihreä liitto;Helsinki;outdoors_ads;5900.0;True
Otto;Lehtipuu;970;Vihreä liitto;Helsinki;print_ads;500.0;True
Otto;Lehtipuu;970;Vihreä liitto;Helsinki;planning;600.0;True
Tuomas;Tuure;1028;Vihreä liitto;Helsinki;total;5400.0;True
Tuomas;Tuure;1028;Vihreä liitto;Helsinki;printed_media;300.0;True
Tuomas;Tuure;1028;Vihreä liitto;Helsinki;web;700.0;True
Tuomas;Tuure;1028;Vihreä liitto;Helsinki;outdoors_ads;3173.0;True
Tuomas;Tuure;1028;Vihreä liitto;Helsinki;print_ads;650.0;True
Tuomas;Tuure;1028;Vihreä liitto;Helsinki;planning;400.0;True
Tuomas;Tuure;1028;Vihreä liitto;Helsinki;other;200.0;True
Hannu;Oskala;992;Vihreä liitto;Helsinki;total;9300.0;True
Hannu;Oskala;992;Vihreä liitto;Helsinki;printed_media;1070.0;True
Hannu;Oskala;992;Vihreä liitto;Helsinki;radio;4579.92;True
Hannu;Oskala;992;Vihreä liitto;Helsinki;outdoors_ads;2768.05;True
Hannu;Oskala;992;Vihreä liitto;Helsinki;print_ads;500.0;True
Hannu;Oskala;992;Vihreä liitto;Helsinki;other;382.03;True
Otso;Kantokorpi;30;Vasemmistoliitto;Helsinki;total;25.0;True
Otso;Kantokorpi;30;Vasemmistoliitto;Helsinki;print_ads;25.0;True
Joonas;Lyytinen;972;Vihreä liitto;Helsinki;total;2600.0;True
Joonas;Lyytinen;972;Vihreä liitto;Helsinki;printed_media;100.0;True
Joonas;Lyytinen;972;Vihreä liitto;Helsinki;outdoors_ads;1300.0;True
Joonas;Lyytinen;972;Vihreä liitto;Helsinki;print_ads;500.0;True
Joonas;Lyytinen;972;Vihreä liitto;Helsinki;rallies;700.0;True
Tino;Warinowski;1040;Vihreä liitto;Helsinki;total;3511.45;True
Tino;Warinowski;1040;Vihreä liitto;Helsinki;printed_media;436.32;True
Tino;Warinowski;1040;Vihreä liitto;Helsinki;web;125.45;True
Tino;Warinowski;1040;Vihreä liitto;Helsinki;outdoors_ads;1609.5;True
Tino;Warinowski;1040;Vihreä liitto;Helsinki;rallies;139.21;True
Tino;Warinowski;1040;Vihreä liitto;Helsinki;other;218.9;True
Otso;Kivekäs;954;Vihreä liitto;Helsinki;total;6000.0;True
Otso;Kivekäs;954;Vihreä liitto;Helsinki;printed_media;1500.0;True
Otso;Kivekäs;954;Vihreä liitto;Helsinki;web;1500.0;True
Otso;Kivekäs;954;Vihreä liitto;Helsinki;outdoors_ads;2000.0;True
Otso;Kivekäs;954;Vihreä liitto;Helsinki;print_ads;1000.0;True
Mikko;Särelä;1022;Vihreä liitto;Helsinki;total;2800.0;True
Mikko;Särelä;1022;Vihreä liitto;Helsinki;printed_media;286.0;True
Mikko;Särelä;1022;Vihreä liitto;Helsinki;web;150.8;True
Mikko;Särelä;1022;Vihreä liitto;Helsinki;outdoors_ads;1190.5;True
Mikko;Särelä;1022;Vihreä liitto;Helsinki;print_ads;171.45;True
Pirkko;Telaranta;1024;Vihreä liitto;Helsinki;total;2000.0;True
Pirkko;Telaranta;1024;Vihreä liitto;Helsinki;printed_media;300.0;True
Pirkko;Telaranta;1024;Vihreä liitto;Helsinki;other_media;1540.0;True
Pirkko;Telaranta;1024;Vihreä liitto;Helsinki;print_ads;80.0;True
Pirkko;Telaranta;1024;Vihreä liitto;Helsinki;rallies;80.0;True
Sirpa;Innanen;16;Vihreä liitto;Parikkala;printed_media;50.0;True
Sirpa;Innanen;16;Vihreä liitto;Parikkala;outdoors_ads;100.0;True
Sirpa;Innanen;16;Vihreä liitto;Parikkala;print_ads;50.0;True
Kati;Komulainen;90;Vihreä liitto;Hollola;total;0.0;True
Juha-Pekka;Rusanen;77;Suomen Keskusta;Lapinlahti;total;400.0;True
Jari;Haapala;152;Vihreä liitto;Vihti;total;360.0;True
Jari;Haapala;152;Vihreä liitto;Vihti;printed_media;360.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;printed_media;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;radio;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;television;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;web;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;other_media;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;outdoors_ads;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;print_ads;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;planning;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;rallies;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;paid_income;0.0;True
Katri;Hyväkkä;124;Suomen Keskusta;Vihti;other;0.0;True
Sami;Jylhä;127;Suomen Keskusta;Vihti;total;100.0;True
Sami;Jylhä;127;Suomen Keskusta;Vihti;web;75.0;True
Sami;Jylhä;127;Suomen Keskusta;Vihti;other;25.0;True
Nippe;Nikander;162;Vihreä liitto;Vihti;total;100.0;True
Nippe;Nikander;162;Vihreä liitto;Vihti;other;100.0;True
Sikke;Leinikki;158;Vihreä liitto;Vihti;total;60.0;True
Sikke;Leinikki;158;Vihreä liitto;Vihti;other;60.0;True
Susanna;Kankaanpää;157;Vihreä liitto;Vihti;total;60.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;total;260.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;printed_media;120.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;radio;0.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;television;0.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;web;75.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;other_media;15.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;outdoors_ads;0.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;print_ads;30.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;planning;0.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;rallies;0.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;paid_income;0.0;True
Asko;Autelo;118;Suomen Keskusta;Vihti;other;20.0;True
Agnes;Schadewitz;58;Perussuomalaiset;Salo;total;140.0;True
Agnes;Schadewitz;58;Perussuomalaiset;Salo;print_ads;70.0;True
Agnes;Schadewitz;58;Perussuomalaiset;Salo;other;70.0;True
Pirkko;Rannikko;311;Vihreä liitto;Salo;total;40.0;True
Pirkko;Rannikko;311;Vihreä liitto;Salo;printed_media;40.0;True
Mikko;Haapala;240;Vihreä liitto;Lahti;other_media;119.0;True
Mikko;Haapala;240;Vihreä liitto;Lahti;outdoors_ads;680.0;True
Sami;Hietanen;241;Vihreä liitto;Lahti;total;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;total;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;printed_media;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;radio;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;television;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;web;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;other_media;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;outdoors_ads;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;print_ads;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;planning;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;rallies;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;paid_income;0.0;True
Katriina;Lampinen;249;Vihreä liitto;Lahti;other;0.0;True
Tom;Pesch;258;Vihreä liitto;Lahti;total;0.0;True
Silja;Sajalahti;261;Vihreä liitto;Lahti;total;0.0;True
Erkki;Nuuttila;257;Vihreä liitto;Lahti;total;0.0;True
Jani;Lemmetyinen;388;Vihreä liitto;Joensuu;total;0.0;True
Janne;Paalijärvi;462;Piraattipuolue;Espoo;total;3500.0;True
Janne;Paalijärvi;462;Piraattipuolue;Espoo;print_ads;500.0;True
Janne;Paalijärvi;462;Piraattipuolue;Espoo;rallies;800.0;True
Janne;Paalijärvi;462;Piraattipuolue;Espoo;other;2200.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;total;50.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;printed_media;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;radio;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;television;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;web;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;other_media;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;outdoors_ads;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;print_ads;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;planning;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;rallies;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;paid_income;0.0;True
Timo;Salminen;408;Piraattipuolue;Tampere;other;50.0;True
Paula;Maunumäki;65;Vihreä liitto;Nokia;total;180.0;True
Pauliina;Ståhlberg;1019;Vihreä liitto;Helsinki;total;5000.0;True
Pauliina;Ståhlberg;1019;Vihreä liitto;Helsinki;printed_media;1300.0;True
Pauliina;Ståhlberg;1019;Vihreä liitto;Helsinki;web;2000.0;True
Pauliina;Ståhlberg;1019;Vihreä liitto;Helsinki;print_ads;500.0;True
Pauliina;Ståhlberg;1019;Vihreä liitto;Helsinki;planning;1000.0;True
Pauliina;Ståhlberg;1019;Vihreä liitto;Helsinki;other;150.0;True
Ville;Lyytikäinen;66;Vasemmistoliitto;Helsinki;total;250.0;True
Ville;Lyytikäinen;66;Vasemmistoliitto;Helsinki;printed_media;250.0;True
Seija;Karevaara;49;Vihreä liitto;Padasjoki;total;100.0;True
Seija;Karevaara;49;Vihreä liitto;Padasjoki;printed_media;58.0;True
Seija;Karevaara;49;Vihreä liitto;Padasjoki;outdoors_ads;17.0;True
Seija;Karevaara;49;Vihreä liitto;Padasjoki;print_ads;25.0;True
Kimmo;Hovi;470;Piraattipuolue;Espoo;total;0.0;True
Mikko;Nummelin;464;Piraattipuolue;Espoo;total;500.0;True
Mikko;Nummelin;464;Piraattipuolue;Espoo;web;50.0;True
Mikko;Nummelin;464;Piraattipuolue;Espoo;print_ads;300.0;True
Mikko;Nummelin;464;Piraattipuolue;Espoo;rallies;150.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;total;300.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;printed_media;0.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;radio;0.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;television;0.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;web;0.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;other_media;0.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;outdoors_ads;0.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;print_ads;100.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;planning;0.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;rallies;100.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;paid_income;0.0;True
Samu;Voutilainen;3;Piraattipuolue;Kerava;other;100.0;True
Jetro;Vesti;425;Piraattipuolue;Turku;total;50.0;True
Jetro;Vesti;425;Piraattipuolue;Turku;print_ads;50.0;True
Markus;Koskelainen;294;Piraattipuolue;Kouvola;total;450.0;True
Markus;Koskelainen;294;Piraattipuolue;Kouvola;printed_media;307.0;True
Markus;Koskelainen;294;Piraattipuolue;Kouvola;web;60.0;True
Markus;Koskelainen;294;Piraattipuolue;Kouvola;rallies;50.0;True
Markus;Koskelainen;294;Piraattipuolue;Kouvola;other;33.0;True
Suvi;Terho;34;Vihreä liitto;Kirkkonummi;total;100.0;True
Suvi;Terho;34;Vihreä liitto;Kirkkonummi;web;30.0;True
Suvi;Terho;34;Vihreä liitto;Kirkkonummi;print_ads;30.0;True
Lauri;Tikkanen;410;Piraattipuolue;Tampere;total;45.0;True
Lauri;Tikkanen;410;Piraattipuolue;Tampere;other;45.0;True
Jyri;Hämäläinen;515;Piraattipuolue;Jyväskylä;total;100.0;True
Jyri;Hämäläinen;515;Piraattipuolue;Jyväskylä;outdoors_ads;40.0;True
Jyri;Hämäläinen;515;Piraattipuolue;Jyväskylä;print_ads;60.0;True
Dorrit;Hämäläinen;514;Piraattipuolue;Jyväskylä;total;50.0;True
Dorrit;Hämäläinen;514;Piraattipuolue;Jyväskylä;outdoors_ads;40.0;True
Dorrit;Hämäläinen;514;Piraattipuolue;Jyväskylä;print_ads;10.0;True
Tuomo;Kalliokoski;516;Piraattipuolue;Jyväskylä;total;1000.0;True
Tuomo;Kalliokoski;516;Piraattipuolue;Jyväskylä;printed_media;360.0;True
Tuomo;Kalliokoski;516;Piraattipuolue;Jyväskylä;print_ads;454.0;True
Tuomo;Kalliokoski;516;Piraattipuolue;Jyväskylä;other;186.0;True
Kalevi;Sokkanen;161;Vihreä liitto;Riihimäki;total;55.0;True
Kalevi;Sokkanen;161;Vihreä liitto;Riihimäki;printed_media;55.0;True
Jouko;Kajanoja;27;Vasemmistoliitto;Helsinki;total;200.0;True
